FECHA,DEMANDA
2023-03-13 22:30:00,7194.87463
2023-03-13 23:00:00,7000.17673
2023-03-13 23:30:00,6843.87654
2023-03-20 00:00:00,6233.66
2023-03-20 00:30:00,6200.68013
2023-03-20 01:00:00,6039.82232
2023-03-20 01:30:00,5933.85021
2023-03-20 02:00:00,5907.56682
2023-03-20 02:30:00,5728.85167
2023-03-20 03:00:00,5791.77042
2023-03-20 03:30:00,5812.01517
2023-03-20 04:00:00,5837.50566
2023-03-20 04:30:00,5825.35896
2023-03-20 05:00:00,5884.01535
2023-03-20 05:30:00,6016.25241
2023-03-20 06:00:00,6172.94214
2023-03-20 06:30:00,6190.97098
2023-03-20 07:00:00,6421.33294
2023-03-20 07:30:00,6511.32674
2023-03-20 08:00:00,6597.28545
2023-03-20 08:30:00,6965.64281
2023-03-20 09:00:00,7130.02481
2023-03-20 09:30:00,7256.42368
2023-03-20 10:00:00,7297.90108
2023-03-20 10:30:00,7581.86902
2023-03-20 11:00:00,7568.01657
2023-03-20 11:30:00,7714.55501
2023-03-20 12:00:00,7722.6838
2023-03-20 12:30:00,7676.38023
2023-03-20 13:00:00,7584.14488
2023-03-20 13:30:00,7582.39587
2023-03-20 14:00:00,7599.58305
2023-03-20 14:30:00,7733.62256
2023-03-20 15:00:00,7694.22468
2023-03-20 15:30:00,7608.11066
2023-03-20 16:00:00,7715.67814
2023-03-20 16:30:00,7407.51323
2023-03-20 17:00:00,7246.67884
2023-03-20 17:30:00,7255.17678
2023-03-20 18:00:00,7076.66058
2023-03-20 18:30:00,7236.63839
2023-03-20 19:00:00,7450.91396
2023-03-20 19:30:00,7471.72038
2023-03-20 20:00:00,7470.77005
2023-03-20 20:30:00,7403.25398
2023-03-20 21:00:00,7300.5771
2023-03-20 21:30:00,7249.44433
2023-03-20 22:00:00,7172.34855
2023-03-20 22:30:00,7046.26392
2023-03-20 23:00:00,6768.93818
2023-03-20 23:30:00,6565.55685
2023-03-27 00:00:00,6293.438
2023-03-27 00:30:00,6177.513
2023-03-27 01:00:00,6049.919
2023-03-27 01:30:00,6013.268
2023-03-27 02:00:00,5932.034
2023-03-27 02:30:00,5904.169
2023-03-27 03:00:00,5938.534
2023-03-27 03:30:00,5912.084
2023-03-27 04:00:00,5890.579
2023-03-27 04:30:00,5937.888
2023-03-27 05:00:00,5979.979
2023-03-27 05:30:00,6032.474
2023-03-27 06:00:00,6315.947
2023-03-27 06:30:00,6441.344
2023-03-27 07:00:00,6453.661
2023-03-27 07:30:00,6600.417
2023-03-27 08:00:00,6707.314
2023-03-27 08:30:00,6950.608
2023-03-27 09:00:00,7044.705
2023-03-27 09:30:00,7239.834
2023-03-27 10:00:00,7346.263
2023-03-27 10:30:00,7577.243
2023-03-27 11:00:00,7631.344
2023-03-27 11:30:00,7723.415
2023-03-27 12:00:00,7580.035
2023-03-27 12:30:00,7601.976
2023-03-27 13:00:00,7415.852
2023-03-27 13:30:00,7445.11
2023-03-27 14:00:00,7414.369
2023-03-27 14:30:00,7465.248
2023-03-27 15:00:00,7560.516
2023-03-27 15:30:00,7507.251
2023-03-27 16:00:00,7575.851
2023-03-27 16:30:00,7531.34
2023-03-27 17:00:00,7394.535
2023-03-27 17:30:00,7279.223
2023-03-27 18:00:00,7157.853
2023-03-27 18:30:00,7446.172
2023-03-27 19:00:00,7501.621
2023-03-27 19:30:00,7469.516
2023-03-27 20:00:00,7462.577
2023-03-27 20:30:00,7408.983
2023-03-27 21:00:00,7395.087
2023-03-27 21:30:00,7292.479
2023-03-27 22:00:00,7185.135
2023-03-27 22:30:00,7064.607
2023-03-27 23:00:00,6818.149
2023-03-27 23:30:00,6666.621
2023-04-03 00:00:00,6151.9335
2023-04-03 00:30:00,6105.33191
2023-04-03 01:00:00,6062.0934
2023-04-03 01:30:00,6030.20772
2023-04-03 02:00:00,5870.50468
2023-04-03 02:30:00,5896.5546
2023-04-03 03:00:00,5902.08264
2023-04-03 03:30:00,5817.78678
2023-04-03 04:00:00,5846.0373
2023-04-03 04:30:00,5947.60488
2023-04-03 05:00:00,5891.85209
2023-04-03 05:30:00,6028.92048
2023-04-03 06:00:00,6274.32509
2023-04-03 06:30:00,6400.71129
2023-04-03 07:00:00,6333.62494
2023-04-03 07:30:00,6517.15066
2023-04-03 08:00:00,6794.23072
2023-04-03 08:30:00,7102.19113
2023-04-03 09:00:00,7193.73924
2023-04-03 09:30:00,7382.61593
2023-04-03 10:00:00,7370.98967
2023-04-03 10:30:00,7471.41768
2023-04-03 11:00:00,7596.86718
2023-04-03 11:30:00,7693.7922
2023-04-03 12:00:00,7578.35701
2023-04-03 12:30:00,7483.32794
2023-04-03 13:00:00,7452.11988
2023-04-03 13:30:00,7450.11305
2023-04-03 14:00:00,7472.33743
2023-04-03 14:30:00,7384.61657
2023-04-03 15:00:00,7434.64004
2023-04-03 15:30:00,7453.98396
2023-04-03 16:00:00,7538.69277
2023-04-03 16:30:00,7442.21353
2023-04-03 17:00:00,7215.35752
2023-04-03 17:30:00,7045.63112
2023-04-03 18:00:00,7111.6408
2023-04-03 18:30:00,7338.87062
2023-04-03 19:00:00,7391.76752
2023-04-03 19:30:00,7404.37211
2023-04-03 20:00:00,7364.3072
2023-04-03 20:30:00,7348.46761
2023-04-03 21:00:00,7268.76294
2023-04-03 21:30:00,7185.74657
2023-04-03 22:00:00,7110.39593
2023-04-03 22:30:00,7067.38052
2023-04-03 23:00:00,6813.59514
2023-04-03 23:30:00,6567.24919
2023-04-10 00:00:00,6262.19366
2023-04-10 00:30:00,6198.74131
2023-04-10 01:00:00,5989.53132
2023-04-10 01:30:00,6061.1595
2023-04-10 02:00:00,5980.85307
2023-04-10 02:30:00,5934.15367
2023-04-10 03:00:00,5916.58911
2023-04-10 03:30:00,5840.07961
2023-04-10 04:00:00,5913.92494
2023-04-10 04:30:00,5937.32814
2023-04-10 05:00:00,5939.31407
2023-04-10 05:30:00,6069.84901
2023-04-10 06:00:00,6203.26568
2023-04-10 06:30:00,6341.64783
2023-04-10 07:00:00,6405.8366
2023-04-10 07:30:00,6569.82077
2023-04-10 08:00:00,6761.241
2023-04-10 08:30:00,6961.54991
2023-04-10 09:00:00,7265.87086
2023-04-10 09:30:00,7275.64475
2023-04-10 10:00:00,7408.64613
2023-04-10 10:30:00,7609.02923
2023-04-10 11:00:00,7712.18868
2023-04-10 11:30:00,7811.391
2023-04-10 12:00:00,7759.76788
2023-04-10 12:30:00,7667.01064
2023-04-10 13:00:00,7658.26379
2023-04-10 13:30:00,7474.97139
2023-04-10 14:00:00,7463.54265
2023-04-10 14:30:00,7783.78626
2023-04-10 15:00:00,7770.43517
2023-04-10 15:30:00,7816.67311
2023-04-10 16:00:00,7651.56428
2023-04-10 16:30:00,7566.39269
2023-04-10 17:00:00,7409.03756
2023-04-10 17:30:00,7230.67113
2023-04-10 18:00:00,7233.55383
2023-04-10 18:30:00,7543.58693
2023-04-10 19:00:00,7661.66692
2023-04-10 19:30:00,7650.75181
2023-04-10 20:00:00,7623.50193
2023-04-10 20:30:00,7590.34517
2023-04-10 21:00:00,7584.51957
2023-04-10 21:30:00,7499.58523
2023-04-10 22:00:00,7355.83931
2023-04-10 22:30:00,7180.74935
2023-04-10 23:00:00,7033.62722
2023-04-10 23:30:00,6917.58415
2023-04-17 00:00:00,6111.802
2023-04-17 00:30:00,6050.66685
2023-04-17 01:00:00,6006.5397
2023-04-17 01:30:00,5955.67728
2023-04-17 02:00:00,5889.67038
2023-04-17 02:30:00,5806.51899
2023-04-17 03:00:00,5759.63
2023-04-17 03:30:00,5784.31
2023-04-17 04:00:00,5812.93041
